ts,t_ms,x,y,z,rx,ry,rz,role,authority
"2026-05-19T13:21:43.425Z","1779196903425","0.5523829614859791","0.21393729317411092","0.04578742330714666","2.9228466901166654","-1.0641777275685271","-0.07936835683310167","guest","operator"
"2026-05-19T13:21:43.630Z","1779196903630","0.5523829614859791","0.21393729317411092","0.04578742330714666","2.9228466901166654","-1.0641777275685271","-0.07936835683310167","guest","operator"
"2026-05-19T13:21:43.844Z","1779196903844","0.5523829614859791","0.21393729317411092","0.04578742330714666","2.9228466901166654","-1.0641777275685271","-0.07936835683310167","guest","operator"
"2026-05-19T13:21:44.120Z","1779196904120","0.5523829614859791","0.21393729317411092","0.04578742330714666","2.9228466901166654","-1.0641777275685271","-0.07936835683310167","guest","operator"
"2026-05-19T13:21:44.399Z","1779196904399","0.5523829614859791","0.21393729317411092","0.04578742330714666","2.9228466901166654","-1.0641777275685271","-0.07936835683310167","guest","operator"
"2026-05-19T13:21:44.671Z","1779196904671","0.5523829614859791","0.21393729317411092","0.04578742330714666","2.9228466901166654","-1.0641777275685271","-0.07936835683310167","guest","operator"
"2026-05-19T13:21:44.954Z","1779196904954","0.5523829614859791","0.21393729317411092","0.04578742330714666","2.9228466901166654","-1.0641777275685271","-0.07936835683310167","guest","operator"
"2026-05-19T13:21:45.244Z","1779196905244","0.5523829614859791","0.21393729317411092","0.04578742330714666","2.9228466901166654","-1.0641777275685271","-0.07936835683310167","guest","operator"
"2026-05-19T13:21:45.533Z","1779196905533","0.5523829614859791","0.21393729317411092","0.04578742330714666","2.9228466901166654","-1.0641777275685271","-0.07936835683310167","guest","operator"
"2026-05-19T13:21:45.736Z","1779196905736","0.5523829614859791","0.21393729317411092","0.04578742330714666","2.9228466901166654","-1.0641777275685271","-0.07936835683310167","guest","operator"
"2026-05-19T13:21:45.946Z","1779196905946","0.5523829614859791","0.21393729317411092","0.04578742330714666","2.9228466901166654","-1.0641777275685271","-0.07936835683310167","guest","operator"
"2026-05-19T13:21:46.170Z","1779196906170","0.5523829614859791","0.21393729317411092","0.04578742330714666","2.9228466901166654","-1.0641777275685271","-0.07936835683310167","guest","operator"
"2026-05-19T13:21:46.396Z","1779196906396","0.5523829614859791","0.21393729317411092","0.04578742330714666","2.9228466901166654","-1.0641777275685271","-0.07936835683310167","guest","operator"
"2026-05-19T13:21:46.606Z","1779196906606","0.5523829614859791","0.21393729317411092","0.04578742330714666","2.9228466901166654","-1.0641777275685271","-0.07936835683310167","guest","operator"
"2026-05-19T13:21:46.817Z","1779196906817","0.5523829614859791","0.21393729317411092","0.04578742330714666","2.9228466901166654","-1.0641777275685271","-0.07936835683310167","guest","operator"
"2026-05-19T13:21:47.031Z","1779196907031","0.5523829614859791","0.21393729317411092","0.04578742330714666","2.9228466901166654","-1.0641777275685271","-0.07936835683310167","guest","operator"
"2026-05-19T13:21:47.256Z","1779196907256","0.5523829614859791","0.21393729317411092","0.04578742330714666","2.9228466901166654","-1.0641777275685271","-0.07936835683310167","guest","operator"
"2026-05-19T13:21:48.054Z","1779196908054","0.5523829614859791","0.21393729317411092","0.04578742330714666","2.9228466901166654","-1.0641777275685271","-0.07936835683310167","guest","operator"
"2026-05-19T13:22:08.661Z","1779196928661","0.5523829614859791","0.21393729317411092","0.04578742330714666","2.9228466901166654","-1.0641777275685271","-0.07936835683310167","guest","observer"
"2026-05-19T13:22:08.899Z","1779196928899","0.5523829614859791","0.21393729317411092","0.04578742330714666","2.9228466901166654","-1.0641777275685271","-0.07936835683310167","guest","observer"
"2026-05-19T13:22:12.534Z","1779196932534","0.550219771373417","0.22912925307044638","0.04580476521413129","2.9228988248606815","-1.0642052335391134","-0.07939220414337549","guest","observer"
"2026-05-19T13:22:12.751Z","1779196932751","0.550235263432975","0.22909868756848736","0.04576087116536062","2.9227801737119563","-1.0642517130142455","-0.0794225860736546","guest","observer"
"2026-05-19T13:22:13.012Z","1779196933012","0.5502100726265174","0.22911084128925988","0.045793565300413924","2.922857020363812","-1.0642545466364615","-0.0794827822252117","guest","observer"
"2026-05-19T13:22:13.226Z","1779196933226","0.5502018374146844","0.22911143751351462","0.04577396269711989","2.9228253692242676","-1.0642869850698649","-0.07955527326694962","guest","observer"
"2026-05-19T13:22:13.459Z","1779196933459","0.5502439513067845","0.22909055645763088","0.04580845009963991","2.9227977483948107","-1.0643307861195621","-0.07936270751238307","guest","observer"
"2026-05-19T13:22:13.660Z","1779196933660","0.550255719592504","0.22909538104984223","0.04579129897504805","2.9228456510008156","-1.0643423679693547","-0.07936024845350285","guest","observer"
"2026-05-19T13:22:14.007Z","1779196934007","0.5502277712221355","0.22912239758691094","0.04577685680645932","2.922835448903087","-1.0642608956791395","-0.07946430968173891","guest","observer"
"2026-05-19T13:22:14.254Z","1779196934254","0.5502377706281528","0.2290929850931846","0.04579311832689775","2.922801056170035","-1.0643397075792735","-0.07939439859280158","guest","observer"
"2026-05-19T13:22:14.463Z","1779196934463","0.5502108521405444","0.2291052226209681","0.04577357932394993","2.9228121402150693","-1.064284846835692","-0.0794782714483058","guest","requesting"
"2026-05-19T13:22:14.750Z","1779196934750","0.5502452544805378","0.22913078372626527","0.04581070307708221","2.9229148041920894","-1.0642595284698235","-0.07936644051970676","guest","requesting"
"2026-05-19T13:22:14.985Z","1779196934985","0.550235072541617","0.22909763878487385","0.04579902770580174","2.9228467142509573","-1.0643997420102331","-0.07943500672728399","guest","requesting"
"2026-05-19T13:22:15.232Z","1779196935232","0.5502361492335107","0.22911448748930321","0.0458066071006453","2.9228744191472282","-1.0642216349935922","-0.07932609674803667","guest","requesting"
"2026-05-19T13:22:15.484Z","1779196935484","0.5502604525354294","0.2291064022831038","0.04581583941302947","2.922816410938315","-1.0644045138564164","-0.07932337700196007","guest","requesting"
"2026-05-19T13:22:15.753Z","1779196935753","0.5502418221999089","0.2291349877828876","0.04581722562139634","2.922915841016613","-1.0642807198831565","-0.07937686410194976","guest","requesting"
"2026-05-19T13:22:15.985Z","1779196935985","0.5502588347262601","0.22913148865950086","0.04582128745923694","2.9229327414763056","-1.0642983102670858","-0.07933349585071751","guest","requesting"
"2026-05-19T13:22:16.213Z","1779196936213","0.5502525332700476","0.22912532358974108","0.045821678390748244","2.9229222847228695","-1.064355460347797","-0.07933024715494132","guest","requesting"
"2026-05-19T13:22:16.469Z","1779196936469","0.5502447979097017","0.2291001538898634","0.04583261536879918","2.9228908929960467","-1.0644203634250158","-0.07939155062661789","guest","requesting"
"2026-05-19T13:22:16.739Z","1779196936739","0.5502149156445385","0.2291057108471179","0.045764508521027786","2.9227867632838476","-1.0642785770207996","-0.07949771776476114","guest","operator"
"2026-05-19T13:22:16.949Z","1779196936949","0.5502179312522959","0.22910343898821453","0.04580467875897995","2.9228430910746797","-1.0643030583970536","-0.07944020755637073","guest","operator"
"2026-05-19T13:22:17.169Z","1779196937169","0.5502448438286832","0.22910615537796775","0.0457769952031776","2.922868558179325","-1.0642076166503753","-0.07940979901219448","guest","operator"
"2026-05-19T13:22:17.421Z","1779196937421","0.5502208947622678","0.22910309307295515","0.045778088068705675","2.9227763003315856","-1.0642829991473994","-0.07944209526677008","guest","operator"
"2026-05-19T13:22:17.751Z","1779196937751","0.5502495846938769","0.22910333994899124","0.04577045602608529","2.9228282086892805","-1.06432901505909","-0.07941690335701149","guest","operator"
"2026-05-19T13:22:18.056Z","1779196938056","0.5502362260758287","0.22913192738075805","0.045827615252130804","2.922911000191369","-1.0641980014455081","-0.07936778004025866","guest","operator"
"2026-05-19T13:22:18.400Z","1779196938400","0.5502427137284769","0.22914394519758263","0.045810382456527715","2.9229037786478314","-1.0642755911940591","-0.07936944065392429","guest","operator"
"2026-05-19T13:22:18.666Z","1779196938666","0.5502139202305254","0.22915039322557998","0.045800860641271396","2.922919872517859","-1.06426379777005","-0.07949276442569814","guest","operator"
"2026-05-19T13:22:18.926Z","1779196938926","0.5502427694849601","0.22914137064719575","0.04581130814531967","2.9229173212078403","-1.0643694772042924","-0.07940527624537672","guest","operator"
"2026-05-19T13:22:19.166Z","1779196939166","0.5502509981832547","0.22911866858964589","0.04580651585800788","2.9229143913145026","-1.0643602355685788","-0.07935386174946442","guest","operator"
"2026-05-19T13:22:19.419Z","1779196939419","0.5502301415110066","0.22912255815938337","0.04578468786621484","2.9228364100368474","-1.0642088596299781","-0.07935170834412965","guest","operator"
"2026-05-19T13:22:19.652Z","1779196939652","0.5502203889225978","0.22911882197388553","0.04582825902214205","2.9228977472261253","-1.0642678935094725","-0.07939327826286947","guest","operator"
"2026-05-19T13:22:19.902Z","1779196939902","0.5502219165965903","0.22912655926259579","0.04580153608214341","2.922855300071256","-1.0642515255931244","-0.0793917449505561","guest","operator"
"2026-05-19T13:22:20.223Z","1779196940223","0.5502607094047155","0.22912658755993065","0.04582686880321288","2.9229007640905387","-1.0642804449203827","-0.07930407280479229","guest","operator"
"2026-05-19T13:22:20.490Z","1779196940490","0.5502674287944996","0.22910371272680444","0.04582621952127869","2.922878113476681","-1.0643437422252864","-0.07924339427133362","guest","operator"
"2026-05-19T13:22:20.749Z","1779196940749","0.550256990020266","0.22908901670618953","0.045851021294352284","2.922857335407779","-1.0643804090958089","-0.07931200587671386","guest","operator"
"2026-05-19T13:22:20.990Z","1779196940990","0.5502350184196078","0.2291103288347372","0.045773221421518434","2.9228248665254193","-1.064266582356246","-0.07937390624560252","guest","operator"
"2026-05-19T13:22:21.236Z","1779196941236","0.5502347149699349","0.22909900777206382","0.045805050331757496","2.9228493144183214","-1.0642695015063024","-0.0794042209610056","guest","operator"
"2026-05-19T13:22:21.480Z","1779196941480","0.5502259844575803","0.22911995412267816","0.045805780615390895","2.9228787938553213","-1.064287301612417","-0.07938797136776918","guest","operator"
"2026-05-19T13:22:21.755Z","1779196941755","0.5502441220533598","0.229139545501931","0.045815537579234455","2.922913272563385","-1.064290558334316","-0.07932443067589307","guest","operator"
"2026-05-19T13:22:22.351Z","1779196942351","0.5502411287332012","0.22909884148859447","0.04579921446952498","2.9228270112481245","-1.064383274588803","-0.0793911167704333","guest","operator"
"2026-05-19T13:22:22.684Z","1779196942684","0.550226415755511","0.22908668702934037","0.04578804508013773","2.9227908454413662","-1.064406201751501","-0.07945683852582476","guest","operator"
"2026-05-19T13:22:22.956Z","1779196942956","0.5502392433292118","0.22908884656161257","0.04580101056665953","2.922850830186544","-1.0643586941366152","-0.07940981496471512","guest","operator"
"2026-05-19T13:22:23.228Z","1779196943228","0.5502392433292118","0.22908884656161257","0.04580101056665953","2.922850830186544","-1.0643586941366152","-0.07940981496471512","guest","operator"
"2026-05-19T13:22:23.445Z","1779196943445","0.5502392433292118","0.22908884656161257","0.04580101056665953","2.922850830186544","-1.0643586941366152","-0.07940981496471512","guest","operator"
"2026-05-19T13:22:23.712Z","1779196943712","0.5502392433292118","0.22908884656161257","0.04580101056665953","2.922850830186544","-1.0643586941366152","-0.07940981496471512","guest","operator"
"2026-05-19T13:22:23.918Z","1779196943918","0.5502392433292118","0.22908884656161257","0.04580101056665953","2.922850830186544","-1.0643586941366152","-0.07940981496471512","guest","operator"
"2026-05-19T13:22:24.219Z","1779196944219","0.5502392433292118","0.22908884656161257","0.04580101056665953","2.922850830186544","-1.0643586941366152","-0.07940981496471512","guest","operator"
"2026-05-19T13:22:24.512Z","1779196944512","0.5502392433292118","0.22908884656161257","0.04580101056665953","2.922850830186544","-1.0643586941366152","-0.07940981496471512","guest","operator"
"2026-05-19T13:22:24.713Z","1779196944713","0.5502392433292118","0.22908884656161257","0.04580101056665953","2.922850830186544","-1.0643586941366152","-0.07940981496471512","guest","operator"
"2026-05-19T13:22:24.950Z","1779196944950","0.5502392433292118","0.22908884656161257","0.04580101056665953","2.922850830186544","-1.0643586941366152","-0.07940981496471512","guest","operator"
"2026-05-19T13:22:25.212Z","1779196945212","0.5502392433292118","0.22908884656161257","0.04580101056665953","2.922850830186544","-1.0643586941366152","-0.07940981496471512","guest","operator"
"2026-05-19T13:22:25.497Z","1779196945497","0.5502392433292118","0.22908884656161257","0.04580101056665953","2.922850830186544","-1.0643586941366152","-0.07940981496471512","guest","operator"
"2026-05-19T13:22:25.768Z","1779196945768","0.5502392433292118","0.22908884656161257","0.04580101056665953","2.922850830186544","-1.0643586941366152","-0.07940981496471512","guest","operator"
"2026-05-19T13:22:25.978Z","1779196945978","0.5502392433292118","0.22908884656161257","0.04580101056665953","2.922850830186544","-1.0643586941366152","-0.07940981496471512","guest","operator"
"2026-05-19T13:22:26.239Z","1779196946239","0.5502392433292118","0.22908884656161257","0.04580101056665953","2.922850830186544","-1.0643586941366152","-0.07940981496471512","guest","operator"
"2026-05-19T13:22:26.466Z","1779196946466","0.5502392433292118","0.22908884656161257","0.04580101056665953","2.922850830186544","-1.0643586941366152","-0.07940981496471512","guest","operator"
"2026-05-19T13:22:26.723Z","1779196946723","0.5502392433292118","0.22908884656161257","0.04580101056665953","2.922850830186544","-1.0643586941366152","-0.07940981496471512","guest","operator"
"2026-05-19T13:22:26.994Z","1779196946994","0.5502392433292118","0.22908884656161257","0.04580101056665953","2.922850830186544","-1.0643586941366152","-0.07940981496471512","guest","operator"
"2026-05-19T13:22:27.248Z","1779196947248","0.5502392433292118","0.22908884656161257","0.04580101056665953","2.922850830186544","-1.0643586941366152","-0.07940981496471512","guest","operator"
"2026-05-19T13:22:27.501Z","1779196947501","0.5502392433292118","0.22908884656161257","0.04580101056665953","2.922850830186544","-1.0643586941366152","-0.07940981496471512","guest","operator"
"2026-05-19T13:22:27.725Z","1779196947725","0.5502392433292118","0.22908884656161257","0.04580101056665953","2.922850830186544","-1.0643586941366152","-0.07940981496471512","guest","operator"
"2026-05-19T13:22:27.975Z","1779196947975","0.5502392433292118","0.22908884656161257","0.04580101056665953","2.922850830186544","-1.0643586941366152","-0.07940981496471512","guest","operator"
"2026-05-19T13:22:28.227Z","1779196948227","0.5502392433292118","0.22908884656161257","0.04580101056665953","2.922850830186544","-1.0643586941366152","-0.07940981496471512","guest","operator"
"2026-05-19T13:22:28.480Z","1779196948480","0.5502392433292118","0.22908884656161257","0.04580101056665953","2.922850830186544","-1.0643586941366152","-0.07940981496471512","guest","operator"
"2026-05-19T13:22:33.721Z","1779196953721","0.5502392433292118","0.22908884656161257","0.04580101056665953","2.922850830186544","-1.0643586941366152","-0.07940981496471512","guest","operator"
"2026-05-19T13:22:33.989Z","1779196953989","0.5502392433292118","0.22908884656161257","0.04580101056665953","2.922850830186544","-1.0643586941366152","-0.07940981496471512","guest","observer"
"2026-05-19T13:22:34.196Z","1779196954196","0.5502392433292118","0.22908884656161257","0.04580101056665953","2.922850830186544","-1.0643586941366152","-0.07940981496471512","guest","observer"
"2026-05-19T13:22:34.434Z","1779196954434","0.5502392433292118","0.22908884656161257","0.04580101056665953","2.922850830186544","-1.0643586941366152","-0.07940981496471512","guest","observer"
"2026-05-19T13:22:34.675Z","1779196954675","0.5502392433292118","0.22908884656161257","0.04580101056665953","2.922850830186544","-1.0643586941366152","-0.07940981496471512","guest","observer"
"2026-05-19T13:22:34.998Z","1779196954998","0.5502392433292118","0.22908884656161257","0.04580101056665953","2.922850830186544","-1.0643586941366152","-0.07940981496471512","guest","observer"
"2026-05-19T13:22:35.244Z","1779196955244","0.5502392433292118","0.22908884656161257","0.04580101056665953","2.922850830186544","-1.0643586941366152","-0.07940981496471512","guest","observer"
"2026-05-19T13:22:35.445Z","1779196955445","0.5502392433292118","0.22908884656161257","0.04580101056665953","2.922850830186544","-1.0643586941366152","-0.07940981496471512","guest","observer"
